Frequenz(ms);Kanal A(mV);Kanal B(V)
9,40031994;8,30713700;-0,45991390
9,40287994;7,39463500;-0,45991390
9,40543994;5,56657600;-0,45991390
9,40799994;5,56657600;-0,45991390
9,41055994;7,39463500;-0,36896880
9,41311994;5,56657600;-0,36896880
9,41567994;4,65102100;-0,36896880
9,41823994;7,39463500;-0,36896880
9,42079994;7,39463500;-0,36896880
9,42335994;1,90435500;-0,36896880
9,42591994;5,56657600;-0,36896880
9,42847994;5,56657600;-0,36896880
9,43103994;7,39463500;-0,36896880
9,43359994;5,56657600;-0,27802360
9,43615994;4,65102100;-0,36896880
9,43871994;5,56657600;-0,36896880
9,44127994;5,56657600;-0,36896880
9,44383994;4,65102100;-0,27802360
9,44639994;5,56657600;-0,27802360
9,44895994;3,73546600;-0,27802360
9,45151994;1,90435500;-0,27802360
9,45407994;2,81991000;-0,27802360
9,45663994;3,73546600;-0,27802360
9,45919994;4,65102100;-0,27802360
9,46175994;2,81991000;-0,27802360
9,46431994;4,65102100;-0,27802360
9,46687994;1,90435500;-0,18707850
9,46943994;0,99185150;-0,27802360
9,47199994;1,90435500;-0,18707850
9,47455994;-1,75481400;-0,18707850
9,47711994;0,99185150;-0,18707850
9,47967994;3,73546600;-0,18707850
9,48223994;2,81991000;-0,18707850
9,48479994;1,90435500;-0,18707850
9,48735994;0,99185150;-0,18707850
9,48991994;2,81991000;-0,18707850
9,49247994;1,90435500;-0,09613331
9,49503994;2,81991000;-0,18707850
9,49759994;2,81991000;-0,09613331
9,50015994;0,99185150;-0,18707850
9,50271994;0,99185150;-0,18707850
9,50527994;0,07629627;-0,09613331
9,50783994;0,99185150;-0,09613331
9,51039994;1,90435500;-0,09613331
9,51295994;2,81991000;-0,09613331
9,51551994;0,99185150;-0,09613331
9,51807994;0,07629627;-0,09613331
9,52063994;0,07629627;-0,00518815
9,52319994;0,07629627;-0,09613331
9,52575994;2,81991000;-0,00518815
9,52831994;1,90435500;-0,00518815
9,53087994;-3,58592500;-0,00518815
9,53343994;0,07629627;-0,00518815
9,53599994;0,07629627;0,08575701
9,53855994;-1,75481400;-0,00518815
9,54111994;0,07629627;-0,00518815
9,54367994;0,99185150;0,08575701
9,54623994;0,99185150;0,08575701
9,54879994;1,90435500;0,08575701
9,55135994;0,07629627;0,08575701
9,55391994;-3,58592500;0,08575701
9,55647994;-1,75481400;0,08575701
9,55903994;-2,67037000;0,08575701
9,56159994;-2,67037000;0,08575701
9,56415994;-1,75481400;0,08575701
9,56671994;-5,41398400;0,08575701
9,56927994;-1,75481400;0,08575701
9,57183994;-1,75481400;0,17670220
9,57439994;-0,83925900;0,08575701
9,57695994;-2,67037000;0,17670220
9,57951994;-1,75481400;0,08575701
9,58207994;-1,75481400;0,08575701
9,58463994;0,07629627;0,17670220
9,58719994;-3,58592500;0,17670220
9,58975994;-1,75481400;0,26764730
9,59231994;-2,67037000;0,26764730
9,59487994;-4,49842800;0,26764730
9,59743994;-3,58592500;0,26764730
9,59999994;-3,58592500;0,26764730
9,60255994;-4,49842800;0,26764730
9,60511994;-3,58592500;0,26764730
9,60767994;-4,49842800;0,26764730
9,61023994;-1,75481400;0,26764730
9,61279994;-3,58592500;0,35859250
9,61535994;-3,58592500;0,26764730
9,61791994;-3,58592500;0,35859250
9,62047994;-3,58592500;0,35859250
9,62303994;-3,58592500;0,35859250
9,62559994;-3,58592500;0,35859250
9,62815994;-4,49842800;0,35859250
9,63071994;-3,58592500;0,35859250
9,63327994;-5,41398400;0,35859250
9,63583994;-6,32953900;0,35859250
9,63839994;-6,32953900;0,35859250
9,64095994;-2,67037000;0,35859250
9,64351994;-0,83925900;0,44953760
9,64607994;-2,67037000;0,44953760
9,64863994;-5,41398400;0,44953760
9,65119994;-5,41398400;0,44953760
9,65375994;-4,49842800;0,44953760
9,65631994;-6,32953900;0,44953760
9,65887994;-9,07620400;0,44953760
9,66143994;-7,24509400;0,44953760
9,66399994;-7,24509400;0,44953760
9,66655994;-6,32953900;0,44953760
9,66911994;-6,32953900;0,54048280
9,67167994;-4,49842800;0,54048280
9,67423994;-5,41398400;0,54048280
9,67679994;-6,32953900;0,54048280
9,67935994;-7,24509400;0,54048280
9,68191994;-9,07620400;0,54048280
9,68447994;-7,24509400;0,54048280
9,68703994;-7,24509400;0,54048280
9,68959994;-7,24509400;0,54048280
9,69215994;-6,32953900;0,63142790
9,69471994;-6,32953900;0,54048280
9,69727994;-7,24509400;0,63142790
9,69983994;-9,07620400;0,54048280
9,70239994;-9,07620400;0,63142790
9,70495994;-7,24509400;0,63142790
9,70751994;-9,07620400;0,63142790
9,71007994;-9,07620400;0,63142790
9,71263994;-8,16064900;0,63142790
9,71519994;-7,24509400;0,63142790
9,71775994;-10,90426000;0,63142790
9,72031994;-10,90426000;0,63142790
9,72287994;-9,99175900;0,72237310
9,72543994;-9,07620400;0,72237310
9,72799994;-9,99175900;0,72237310
9,73055994;-9,99175900;0,72237310
9,73311994;-9,99175900;0,72237310
9,73567994;-7,24509400;0,72237310
9,73823994;-10,90426000;0,72237310
9,74079994;-10,90426000;0,72237310
9,74335994;-9,99175900;0,72237310
9,74591994;-10,90426000;0,72237310
9,74847994;-9,07620400;0,72237310
9,75103994;-12,73537000;0,72237310
9,75359994;-12,73537000;0,72237310
9,75615994;-8,16064900;0,72237310
9,75871994;-12,73537000;0,81331830
9,76127994;-10,90426000;0,81331830
9,76383994;-9,07620400;0,81331830
9,76639994;-11,81982000;0,81331830
9,76895994;-9,07620400;0,81331830
9,77151994;-10,90426000;0,81331830
9,77407994;-10,90426000;0,81331830
9,77663994;-9,99175900;0,81331830
9,77919994;-10,90426000;0,81331830
9,78175994;-12,73537000;0,81331830
9,78431994;-12,73537000;0,90426340
9,78687994;-8,16064900;0,90426340
9,78943994;-13,65093000;0,81331830
9,79199994;-13,65093000;0,99520860
9,79455994;-12,73537000;0,99520860
9,79711994;-10,90426000;0,99520860
9,79967994;-13,65093000;0,99520860
9,80223994;-12,73537000;0,99520860
9,80479994;-13,65093000;0,99520860
9,80735994;-14,56648000;0,99520860
9,80991994;-12,73537000;0,99520860
9,81247994;-14,56648000;0,99520860
9,81503994;-14,56648000;0,99520860
9,81759994;-14,56648000;0,99520860
9,82015994;-11,81982000;0,99520860
9,82271994;-14,56648000;1,08615400
9,82527994;-16,39454000;1,08615400
9,82783994;-13,65093000;0,99520860
9,83039994;-16,39454000;1,08615400
9,83295994;-14,56648000;1,08615400
9,83551994;-14,56648000;1,08615400
9,83807994;-9,99175900;1,08615400
9,84063994;-14,56648000;1,08615400
9,84319994;-17,31010000;1,08615400
9,84575994;-12,73537000;1,08615400
9,84831994;-16,39454000;1,08615400
9,85087994;-16,39454000;1,08615400
9,85343994;-15,48204000;1,17709900
9,85599994;-14,56648000;1,17709900
9,85855994;-15,48204000;1,17709900
9,86111994;-11,81982000;1,08615400
9,86367994;-16,39454000;1,17709900
9,86623994;-14,56648000;1,08615400
9,86879994;-15,48204000;1,17709900
9,87135994;-14,56648000;1,17709900
9,87391994;-16,39454000;1,17709900
9,87647994;-16,39454000;1,17709900
9,87903994;-16,39454000;1,17709900
9,88159994;-17,31010000;1,17709900
9,88415994;-18,22565000;1,26804400
9,88671994;-15,48204000;1,17709900
9,88927994;-16,39454000;1,26804400
9,89183994;-15,48204000;1,26804400
9,89439994;-18,22565000;1,26804400
9,89695994;-18,22565000;1,26804400
9,89951994;-19,14121000;1,26804400
9,90207994;-16,39454000;1,26804400
9,90463994;-20,05676000;1,26804400
9,90719994;-17,31010000;1,26804400
9,90975994;-19,14121000;1,26804400
9,91231994;-16,39454000;1,35898900
9,91487994;-14,56648000;1,35898900
9,91743994;-16,39454000;1,26804400
9,91999994;-17,31010000;1,26804400
9,92255994;-20,05676000;1,35898900
9,92511994;-18,22565000;1,35898900
9,92767994;-18,22565000;1,35898900
9,93023994;-20,05676000;1,44993400
9,93279994;-19,14121000;1,44993400
9,93535994;-20,97232000;1,35898900
9,93791994;-20,97232000;1,35898900
9,94047994;-20,05676000;1,44993400
9,94303994;-20,05676000;1,44993400
9,94559994;-19,14121000;1,44993400
9,94815994;-20,05676000;1,44993400
9,95071994;-20,05676000;1,44993400
9,95327994;-19,14121000;1,44993400
9,95583994;-20,97232000;1,44993400
9,95839994;-19,14121000;1,44993400
9,96095994;-20,97232000;1,54087900
9,96351994;-20,97232000;1,54087900
9,96607994;-20,97232000;1,54087900
9,96863994;-18,22565000;1,54087900
9,97119994;-20,05676000;1,54087900
9,97375994;-21,88787000;1,54087900
9,97631994;-21,88787000;1,54087900
9,97887994;-20,97232000;1,54087900
9,98143994;-21,88787000;1,54087900
9,98399994;-20,97232000;1,54087900
9,98655994;-21,88787000;1,54087900
9,98911994;-20,97232000;1,54087900
9,99167994;-22,80038000;1,54087900
9,99423994;-22,80038000;1,54087900
9,99679994;-20,97232000;1,54087900
9,99935994;-21,88787000;1,63182500
10,00191994;-28,29066000;1,63182500
10,00447994;-21,88787000;1,63182500
10,00703994;-20,05676000;1,63182500
